-6.03803E-003 -6.22461E-003 -6.41599E-003 -6.61285E-003 -6.81586E-003 -7.02601E-003 -7.24423E-003 -7.47156E-003 -7.70920E-003 -7.95844E-003 -8.22067E-003 -8.49748E-003 -8.79052E-003 -9.10168E-003 -9.43290E-003 -9.78618E-003 -1.01637E-002 -1.05677E-002 -1.10004E-002 -1.14637E-002 -1.19593E-002 -1.24883E-002 -1.30506E-002 -1.36446E-002 -1.42661E-002 -1.49069E-002 -1.55534E-002 -1.61836E-002 -1.67634E-002 -1.72402E-002 -1.75314E-002 -1.74953E-002 -1.68434E-002 -1.56535E-002 -1.47399E-002 -1.42842E-002 -1.39020E-002 -1.35593E-002 -1.32501E-002 -1.29769E-002 -1.27442E-002 -1.25571E-002 -1.24199E-002 -1.23362E-002 -1.23081E-002 -1.23364E-002 -1.24202E-002 -1.25573E-002 -1.27444E-002 -1.29771E-002 -1.32503E-002 -1.35594E-002 -1.39022E-002 -1.42845E-002 -1.47401E-002 -1.56538E-002 -1.68436E-002 -1.74955E-002 -1.75317E-002 -1.72406E-002 -1.67637E-002 -1.61839E-002 -1.55536E-002 -1.49071E-002 -1.42662E-002 -1.36448E-002 -1.30508E-002 -1.24884E-002 -1.19594E-002 -1.14637E-002 -1.10004E-002 -1.05677E-002 -1.01637E-002 -9.78622E-003 -9.43296E-003 -9.10180E-003 -8.79066E-003 -8.49759E-003 -8.22080E-003 -7.95856E-003 -7.70930E-003 -7.47164E-003 -7.24430E-003 -7.02606E-003 -6.81595E-003 -6.61285E-003 -6.41604E-003 -6.22470E-003 -6.03807E-003 
-6.17529E-003 -6.37485E-003 -6.58046E-003 -6.79291E-003 -7.01315E-003 -7.24225E-003 -7.48133E-003 -7.73167E-003 -7.99474E-003 -8.27209E-003 -8.56543E-003 -8.87672E-003 -9.20806E-003 -9.56189E-003 -9.94064E-003 -1.03471E-002 -1.07842E-002 -1.12552E-002 -1.17635E-002 -1.23125E-002 -1.29055E-002 -1.35454E-002 -1.42348E-002 -1.49745E-002 -1.57636E-002 -1.65973E-002 -1.74652E-002 -1.83483E-002 -1.92142E-002 -2.00098E-002 -2.06475E-002 -2.09742E-002 -2.06777E-002 -1.97667E-002 -1.90668E-002 -1.88215E-002 -1.86398E-002 -1.84818E-002 -1.83378E-002 -1.82077E-002 -1.80943E-002 -1.80010E-002 -1.79316E-002 -1.78888E-002 -1.78743E-002 -1.78889E-002 -1.79318E-002 -1.80012E-002 -1.80943E-002 -1.82079E-002 -1.83381E-002 -1.84820E-002 -1.86402E-002 -1.88220E-002 -1.90671E-002 -1.97670E-002 -2.06781E-002 -2.09745E-002 -2.06478E-002 -2.00101E-002 -1.92145E-002 -1.83485E-002 -1.74654E-002 -1.65974E-002 -1.57638E-002 -1.49747E-002 -1.42349E-002 -1.35455E-002 -1.29055E-002 -1.23125E-002 -1.17635E-002 -1.12552E-002 -1.07842E-002 -1.03470E-002 -9.94063E-003 -9.56192E-003 -9.20817E-003 -8.87680E-003 -8.56554E-003 -8.27221E-003 -7.99490E-003 -7.73180E-003 -7.48143E-003 -7.24233E-003 -7.01324E-003 -6.79300E-003 -6.58048E-003 -6.37492E-003 -6.17533E-003 
-6.31835E-003 -6.53182E-003 -6.75271E-003 -6.98199E-003 -7.22078E-003 -7.47026E-003 -7.73180E-003 -8.00694E-003 -8.29735E-003 -8.60491E-003 -8.93167E-003 -9.27998E-003 -9.65249E-003 -1.00521E-002 -1.04817E-002 -1.09451E-002 -1.14461E-002 -1.19890E-002 -1.25783E-002 -1.32192E-002 -1.39170E-002 -1.46769E-002 -1.55043E-002 -1.64037E-002 -1.73781E-002 -1.84278E-002 -1.95477E-002 -2.07242E-002 -2.19292E-002 -2.31116E-002 -2.41803E-002 -2.49695E-002 -2.51385E-002 -2.45964E-002 -2.41731E-002 -2.41961E-002 -2.42696E-002 -2.43463E-002 -2.44117E-002 -2.44625E-002 -2.44993E-002 -2.45244E-002 -2.45403E-002 -2.45489E-002 -2.45516E-002 -2.45490E-002 -2.45404E-002 -2.45245E-002 -2.44994E-002 -2.44625E-002 -2.44119E-002 -2.43466E-002 -2.42701E-002 -2.41966E-002 -2.41736E-002 -2.45969E-002 -2.51389E-002 -2.49698E-002 -2.41806E-002 -2.31119E-002 -2.19296E-002 -2.07245E-002 -1.95480E-002 -1.84281E-002 -1.73784E-002 -1.64039E-002 -1.55044E-002 -1.46770E-002 -1.39171E-002 -1.32193E-002 -1.25784E-002 -1.19889E-002 -1.14461E-002 -1.09450E-002 -1.04817E-002 -1.00520E-002 -9.65253E-003 -9.28004E-003 -8.93171E-003 -8.60496E-003 -8.29744E-003 -8.00704E-003 -7.73187E-003 -7.47033E-003 -7.22083E-003 -6.98211E-003 -6.75281E-003 -6.53192E-003 -6.31843E-003 
-6.46755E-003 -6.69595E-003 -6.93328E-003 -7.18064E-003 -7.43930E-003 -7.71064E-003 -7.99631E-003 -8.29801E-003 -8.61771E-003 -8.95761E-003 -9.32012E-003 -9.70805E-003 -1.01245E-002 -1.05727E-002 -1.10567E-002 -1.15807E-002 -1.21494E-002 -1.27685E-002 -1.34438E-002 -1.41822E-002 -1.49910E-002 -1.58784E-002 -1.68530E-002 -1.79236E-002 -1.90988E-002 -2.03851E-002 -2.17855E-002 -2.32950E-002 -2.48945E-002 -2.65393E-002 -2.81388E-002 -2.95148E-002 -3.02912E-002 -3.02335E-002 -3.01640E-002 -3.05260E-002 -3.09217E-002 -3.12935E-002 -3.16209E-002 -3.18973E-002 -3.21212E-002 -3.22933E-002 -3.24150E-002 -3.24875E-002 -3.25115E-002 -3.24874E-002 -3.24150E-002 -3.22935E-002 -3.21214E-002 -3.18974E-002 -3.16210E-002 -3.12936E-002 -3.09221E-002 -3.05265E-002 -3.01645E-002 -3.02340E-002 -3.02915E-002 -2.95152E-002 -2.81391E-002 -2.65397E-002 -2.48949E-002 -2.32954E-002 -2.17858E-002 -2.03854E-002 -1.90991E-002 -1.79239E-002 -1.68532E-002 -1.58786E-002 -1.49912E-002 -1.41824E-002 -1.34440E-002 -1.27686E-002 -1.21495E-002 -1.15806E-002 -1.10566E-002 -1.05727E-002 -1.01245E-002 -9.70810E-003 -9.32018E-003 -8.95764E-003 -8.61775E-003 -8.29808E-003 -7.99636E-003 -7.71069E-003 -7.43930E-003 -7.18067E-003 -6.93334E-003 -6.69605E-003 -6.46765E-003 
-6.62333E-003 -6.86772E-003 -7.12263E-003 -7.38930E-003 -7.66920E-003 -7.96400E-003 -8.27541E-003 -8.60546E-003 -8.95645E-003 -9.33087E-003 -9.73155E-003 -1.01617E-002 -1.06247E-002 -1.11247E-002 -1.16662E-002 -1.22541E-002 -1.28944E-002 -1.35936E-002 -1.43591E-002 -1.51994E-002 -1.61244E-002 -1.71449E-002 -1.82734E-002 -1.95238E-002 -2.09108E-002 -2.24496E-002 -2.41539E-002 -2.60321E-002 -2.80803E-002 -3.02690E-002 -3.25167E-002 -3.46381E-002 -3.62142E-002 -3.67971E-002 -3.71816E-002 -3.79733E-002 -3.87751E-002 -3.95160E-002 -4.01695E-002 -4.07252E-002 -4.11799E-002 -4.15332E-002 -4.17852E-002 -4.19362E-002 -4.19864E-002 -4.19361E-002 -4.17852E-002 -4.15334E-002 -4.11801E-002 -4.07252E-002 -4.01695E-002 -3.95163E-002 -3.87755E-002 -3.79737E-002 -3.71820E-002 -3.67975E-002 -3.62145E-002 -3.46384E-002 -3.25170E-002 -3.02693E-002 -2.80807E-002 -2.60325E-002 -2.41542E-002 -2.24499E-002 -2.09110E-002 -1.95240E-002 -1.82737E-002 -1.71451E-002 -1.61246E-002 -1.51997E-002 -1.43593E-002 -1.35937E-002 -1.28945E-002 -1.22542E-002 -1.16662E-002 -1.11247E-002 -1.06247E-002 -1.01617E-002 -9.73161E-003 -9.33096E-003 -8.95652E-003 -8.60553E-003 -8.27547E-003 -7.96403E-003 -7.66922E-003 -7.38932E-003 -7.12266E-003 -6.86779E-003 -6.62345E-003 
-6.78606E-003 -7.04748E-003 -7.32114E-003 -7.60843E-003 -7.91104E-003 -8.23083E-003 -8.56968E-003 -8.93002E-003 -9.31442E-003 -9.72563E-003 -1.01669E-002 -1.06418E-002 -1.11543E-002 -1.17090E-002 -1.23111E-002 -1.29663E-002 -1.36815E-002 -1.44642E-002 -1.53234E-002 -1.62694E-002 -1.73139E-002 -1.84712E-002 -1.97574E-002 -2.11916E-002 -2.27961E-002 -2.45959E-002 -2.66186E-002 -2.88914E-002 -3.14348E-002 -3.42486E-002 -3.72796E-002 -4.03527E-002 -4.30051E-002 -4.44595E-002 -4.54392E-002 -4.67838E-002 -4.81014E-002 -4.93053E-002 -5.03639E-002 -5.12650E-002 -5.20044E-002 -5.25806E-002 -5.29928E-002 -5.32404E-002 -5.33229E-002 -5.32404E-002 -5.29930E-002 -5.25809E-002 -5.20046E-002 -5.12650E-002 -5.03639E-002 -4.93056E-002 -4.81017E-002 -4.67840E-002 -4.54396E-002 -4.44600E-002 -4.30055E-002 -4.03530E-002 -3.72799E-002 -3.42490E-002 -3.14352E-002 -2.88917E-002 -2.66189E-002 -2.45962E-002 -2.27963E-002 -2.11918E-002 -1.97576E-002 -1.84714E-002 -1.73142E-002 -1.62695E-002 -1.53236E-002 -1.44644E-002 -1.36815E-002 -1.29663E-002 -1.23111E-002 -1.17090E-002 -1.11543E-002 -1.06418E-002 -1.01669E-002 -9.72571E-003 -9.31451E-003 -8.93014E-003 -8.56978E-003 -8.23087E-003 -7.91107E-003 -7.60844E-003 -7.32114E-003 -7.04750E-003 -6.78613E-003 
-6.95604E-003 -7.23565E-003 -7.52929E-003 -7.83857E-003 -8.16541E-003 -8.51177E-003 -8.87995E-003 -9.27263E-003 -9.69254E-003 -1.01428E-002 -1.06272E-002 -1.11495E-002 -1.17143E-002 -1.23266E-002 -1.29924E-002 -1.37181E-002 -1.45113E-002 -1.53808E-002 -1.63367E-002 -1.73907E-002 -1.85571E-002 -1.98525E-002 -2.12969E-002 -2.29145E-002 -2.47350E-002 -2.67943E-002 -2.91361E-002 -3.18116E-002 -3.48771E-002 -3.83829E-002 -4.23403E-002 -4.66338E-002 -5.07905E-002 -5.35022E-002 -5.53063E-002 -5.73860E-002 -5.93709E-002 -6.11618E-002 -6.27280E-002 -6.40599E-002 -6.51537E-002 -6.60072E-002 -6.66185E-002 -6.69860E-002 -6.71086E-002 -6.69861E-002 -6.66188E-002 -6.60075E-002 -6.51539E-002 -6.40601E-002 -6.27283E-002 -6.11622E-002 -5.93713E-002 -5.73865E-002 -5.53069E-002 -5.35030E-002 -5.07911E-002 -4.66342E-002 -4.23407E-002 -3.83833E-002 -3.48775E-002 -3.18119E-002 -2.91364E-002 -2.67946E-002 -2.47353E-002 -2.29148E-002 -2.12971E-002 -1.98527E-002 -1.85574E-002 -1.73910E-002 -1.63368E-002 -1.53810E-002 -1.45114E-002 -1.37181E-002 -1.29924E-002 -1.23266E-002 -1.17143E-002 -1.11495E-002 -1.06272E-002 -1.01429E-002 -9.69260E-003 -9.27271E-003 -8.88007E-003 -8.51186E-003 -8.16544E-003 -7.83859E-003 -7.52929E-003 -7.23564E-003 -6.95605E-003 
-7.13369E-003 -7.43265E-003 -7.74753E-003 -8.08027E-003 -8.43288E-003 -8.80758E-003 -9.20702E-003 -9.63402E-003 -1.00916E-002 -1.05834E-002 -1.11133E-002 -1.16858E-002 -1.23058E-002 -1.29789E-002 -1.37115E-002 -1.45108E-002 -1.53852E-002 -1.63444E-002 -1.73994E-002 -1.85637E-002 -1.98530E-002 -2.12860E-002 -2.28860E-002 -2.46817E-002 -2.67091E-002 -2.90143E-002 -3.16573E-002 -3.47160E-002 -3.82922E-002 -4.25127E-002 -4.75133E-002 -5.33576E-002 -5.97299E-002 -6.44637E-002 -6.75592E-002 -7.06778E-002 -7.35558E-002 -7.61110E-002 -7.83314E-002 -8.02165E-002 -8.17651E-002 -8.29745E-002 -8.38416E-002 -8.43631E-002 -8.45372E-002 -8.43631E-002 -8.38417E-002 -8.29747E-002 -8.17653E-002 -8.02169E-002 -7.83319E-002 -7.61115E-002 -7.35564E-002 -7.06784E-002 -6.75600E-002 -6.44646E-002 -5.97306E-002 -5.33581E-002 -4.75138E-002 -4.25131E-002 -3.82926E-002 -3.47164E-002 -3.16576E-002 -2.90146E-002 -2.67094E-002 -2.46820E-002 -2.28863E-002 -2.12862E-002 -1.98532E-002 -1.85640E-002 -1.73997E-002 -1.63445E-002 -1.53853E-002 -1.45108E-002 -1.37115E-002 -1.29789E-002 -1.23058E-002 -1.16858E-002 -1.11134E-002 -1.05835E-002 -1.00917E-002 -9.63406E-003 -9.20708E-003 -8.80765E-003 -8.43290E-003 -8.08029E-003 -7.74759E-003 -7.43267E-003 -7.13371E-003 
-7.31939E-003 -7.63885E-003 -7.97638E-003 -8.33406E-003 -8.71402E-003 -9.11890E-003 -9.55152E-003 -1.00149E-002 -1.05125E-002 -1.10483E-002 -1.16265E-002 -1.22521E-002 -1.29303E-002 -1.36674E-002 -1.44701E-002 -1.53463E-002 -1.63052E-002 -1.73570E-002 -1.85139E-002 -1.97902E-002 -2.12026E-002 -2.27717E-002 -2.45227E-002 -2.64871E-002 -2.87055E-002 -3.12311E-002 -3.41362E-002 -3.75223E-002 -4.15363E-002 -4.63980E-002 -5.24399E-002 -6.01365E-002 -6.99334E-002 -7.85637E-002 -8.42497E-002 -8.89907E-002 -9.31459E-002 -9.67654E-002 -9.98928E-002 -1.02546E-001 -1.04726E-001 -1.06431E-001 -1.07654E-001 -1.08390E-001 -1.08636E-001 -1.08390E-001 -1.07654E-001 -1.06431E-001 -1.04727E-001 -1.02546E-001 -9.98932E-002 -9.67658E-002 -9.31464E-002 -8.89913E-002 -8.42503E-002 -7.85644E-002 -6.99341E-002 -6.01371E-002 -5.24405E-002 -4.63985E-002 -4.15367E-002 -3.75227E-002 -3.41365E-002 -3.12314E-002 -2.87058E-002 -2.64874E-002 -2.45229E-002 -2.27719E-002 -2.12028E-002 -1.97904E-002 -1.85142E-002 -1.73572E-002 -1.63053E-002 -1.53464E-002 -1.44701E-002 -1.36674E-002 -1.29303E-002 -1.22521E-002 -1.16266E-002 -1.10484E-002 -1.05127E-002 -1.00150E-002 -9.55159E-003 -9.11897E-003 -8.71406E-003 -8.33403E-003 -7.97641E-003 -7.63891E-003 -7.31941E-003 
-7.51345E-003 -7.85470E-003 -8.21632E-003 -8.60041E-003 -9.00947E-003 -9.44640E-003 -9.91417E-003 -1.04162E-002 -1.09563E-002 -1.15388E-002 -1.21682E-002 -1.28498E-002 -1.35896E-002 -1.43940E-002 -1.52704E-002 -1.62272E-002 -1.72741E-002 -1.84219E-002 -1.96835E-002 -2.10736E-002 -2.26098E-002 -2.43133E-002 -2.62099E-002 -2.83322E-002 -3.07216E-002 -3.34337E-002 -3.65448E-002 -4.01659E-002 -4.44684E-002 -4.97385E-002 -5.65056E-002 -6.58842E-002 -8.06190E-002 -9.89060E-002 -1.12236E-001 -1.19849E-001 -1.26092E-001 -1.31455E-001 -1.36083E-001 -1.40012E-001 -1.43245E-001 -1.45775E-001 -1.47591E-001 -1.48685E-001 -1.49050E-001 -1.48685E-001 -1.47591E-001 -1.45776E-001 -1.43246E-001 -1.40012E-001 -1.36083E-001 -1.31456E-001 -1.26093E-001 -1.19849E-001 -1.12236E-001 -9.89069E-002 -8.06197E-002 -6.58848E-002 -5.65062E-002 -4.97390E-002 -4.44689E-002 -4.01664E-002 -3.65452E-002 -3.34341E-002 -3.07220E-002 -2.83325E-002 -2.62103E-002 -2.43136E-002 -2.26101E-002 -2.10738E-002 -1.96837E-002 -1.84221E-002 -1.72742E-002 -1.62273E-002 -1.52703E-002 -1.43939E-002 -1.35896E-002 -1.28499E-002 -1.21682E-002 -1.15388E-002 -1.09564E-002 -1.04163E-002 -9.91428E-003 -9.44648E-003 -9.00953E-003 -8.60040E-003 -8.21629E-003 -7.85477E-003 -7.51348E-003 
