 8.48386E-006  9.21154E-006  9.99043E-006  1.08236E-005  1.17146E-005  1.26668E-005  1.36840E-005  1.47703E-005  1.59299E-005  1.71672E-005  1.84873E-005  1.98954E-005  2.13979E-005  2.30007E-005  2.47120E-005  2.65396E-005  2.84938E-005  3.05851E-005  3.28271E-005  3.52352E-005  3.78271E-005  4.06238E-005  4.36481E-005  4.69260E-005  5.04820E-005  5.43368E-005  5.84934E-005  6.29180E-005  6.74846E-005  7.18492E-005  7.50901E-005  7.45351E-005  6.12120E-005  7.00424E-005  1.27254E-004  1.51710E-004  1.69270E-004  1.82525E-004  1.92570E-004  1.99969E-004  2.05062E-004  2.08094E-004  2.09251E-004  2.08701E-004  2.06593E-004  2.03084E-004  1.98325E-004  1.92473E-004  1.85677E-004  1.78095E-004  1.69888E-004  1.61249E-004  1.52485E-004  1.44308E-004  1.38994E-004  1.86876E-004  2.15234E-004  1.67977E-004  1.38333E-004  1.17159E-004  1.01085E-004  8.84978E-005  7.84484E-005  7.03059E-005  6.36222E-005  5.80677E-005  5.33967E-005  4.94224E-005  4.60033E-005  4.30298E-005  4.04186E-005  3.81038E-005  3.60347E-005  3.41704E-005  3.24802E-005  3.09371E-005  2.95217E-005  2.82164E-005  2.70080E-005  2.58847E-005  2.48370E-005  2.38566E-005  2.29370E-005  2.20720E-005  2.12565E-005  2.04863E-005  1.97571E-005  1.90656E-005  1.84087E-005 
 9.15213E-006  9.94477E-006  1.07938E-005  1.17031E-005  1.26760E-005  1.37166E-005  1.48287E-005  1.60168E-005  1.72852E-005  1.86386E-005  2.00823E-005  2.16218E-005  2.32631E-005  2.50132E-005  2.68798E-005  2.88719E-005  3.10006E-005  3.32783E-005  3.57220E-005  3.83515E-005  4.11927E-005  4.42782E-005  4.76496E-005  5.13594E-005  5.54726E-005  6.00679E-005  6.52344E-005  7.10615E-005  7.76028E-005  8.47799E-005  9.20806E-005  9.75194E-005  9.34490E-005  1.10383E-004  1.73311E-004  2.05274E-004  2.29731E-004  2.49342E-004  2.65260E-004  2.78043E-004  2.87993E-004  2.95281E-004  3.00016E-004  3.02278E-004  3.02145E-004  2.99702E-004  2.95048E-004  2.88300E-004  2.79598E-004  2.69103E-004  2.57011E-004  2.43575E-004  2.29226E-004  2.14954E-004  2.03875E-004  2.63096E-004  2.90813E-004  2.21289E-004  1.78371E-004  1.48335E-004  1.25999E-004  1.08840E-004  9.53706E-005  8.46148E-005  7.58933E-005  6.87170E-005  6.27306E-005  5.76692E-005  5.33371E-005  4.95858E-005  4.63034E-005  4.34039E-005  4.08211E-005  3.85025E-005  3.64076E-005  3.45041E-005  3.27649E-005  3.11695E-005  2.96995E-005  2.83407E-005  2.70805E-005  2.59084E-005  2.48152E-005  2.37934E-005  2.28358E-005  2.19368E-005  2.10912E-005  2.02942E-005  1.95415E-005 
 9.86769E-006  1.07319E-005  1.16591E-005  1.26529E-005  1.37178E-005  1.48577E-005  1.60771E-005  1.73809E-005  1.87734E-005  2.02601E-005  2.18461E-005  2.35375E-005  2.53403E-005  2.72619E-005  2.93102E-005  3.14949E-005  3.38279E-005  3.63238E-005  3.90024E-005  4.18888E-005  4.50172E-005  4.84335E-005  5.22009E-005  5.64041E-005  6.11581E-005  6.66163E-005  7.29810E-005  8.05085E-005  8.95041E-005  1.00271E-004  1.12905E-004  1.26482E-004  1.35560E-004  1.63880E-004  2.31938E-004  2.72720E-004  3.05485E-004  3.32888E-004  3.56117E-004  3.75716E-004  3.91912E-004  4.04774E-004  4.14292E-004  4.20417E-004  4.23110E-004  4.22353E-004  4.18159E-004  4.10585E-004  3.99738E-004  3.85784E-004  3.68941E-004  3.49544E-004  3.28172E-004  3.06181E-004  2.87801E-004  3.61295E-004  3.85823E-004  2.87330E-004  2.27397E-004  1.86196E-004  1.56101E-004  1.33356E-004  1.15753E-004  1.01859E-004  9.06946E-005  8.15732E-005  7.40021E-005  6.76257E-005  6.21824E-005  5.74799E-005  5.33731E-005  4.97529E-005  4.65350E-005  4.36549E-005  4.10601E-005  3.87110E-005  3.65734E-005  3.46208E-005  3.28306E-005  3.11840E-005  2.96649E-005  2.82603E-005  2.69575E-005  2.57471E-005  2.46195E-005  2.35671E-005  2.25832E-005  2.16614E-005  2.07963E-005 
 1.06363E-005  1.15805E-005  1.25950E-005  1.36843E-005  1.48530E-005  1.61059E-005  1.74484E-005  1.88852E-005  2.04221E-005  2.20643E-005  2.38181E-005  2.56891E-005  2.76848E-005  2.98122E-005  3.20800E-005  3.44989E-005  3.70809E-005  3.98434E-005  4.28084E-005  4.60066E-005  4.94805E-005  5.32909E-005  5.75236E-005  6.23009E-005  6.77961E-005  7.42551E-005  8.20220E-005  9.15735E-005  1.03555E-004  1.18803E-004  1.38282E-004  1.62629E-004  1.89745E-004  2.34127E-004  3.06278E-004  3.57213E-004  3.99830E-004  4.36677E-004  4.68935E-004  4.97098E-004  5.21274E-004  5.41374E-004  5.57213E-004  5.68553E-004  5.75179E-004  5.76919E-004  5.73659E-004  5.65378E-004  5.52134E-004  5.34068E-004  5.11442E-004  4.84681E-004  4.54566E-004  4.22937E-004  3.95467E-004  4.86690E-004  5.03724E-004  3.68023E-004  2.86613E-004  2.31601E-004  1.92091E-004  1.62666E-004  1.40165E-004  1.22565E-004  1.08513E-004  9.70786E-005  8.76105E-005  7.96465E-005  7.28528E-005  6.69862E-005  6.18661E-005  5.73572E-005  5.33552E-005  4.97806E-005  4.65692E-005  4.36702E-005  4.10425E-005  3.86521E-005  3.64704E-005  3.44738E-005  3.26412E-005  3.09554E-005  2.94009E-005  2.79643E-005  2.66346E-005  2.54000E-005  2.42528E-005  2.31840E-005  2.21870E-005 
 1.14655E-005  1.24992E-005  1.36123E-005  1.48098E-005  1.60971E-005  1.74805E-005  1.89655E-005  2.05582E-005  2.22649E-005  2.40921E-005  2.60467E-005  2.81355E-005  3.03664E-005  3.27476E-005  3.52888E-005  3.80007E-005  4.08979E-005  4.39981E-005  4.73275E-005  5.09204E-005  5.48289E-005  5.91265E-005  6.39237E-005  6.93816E-005  7.57387E-005  8.33463E-005  9.27198E-005  1.04613E-004  1.20117E-004  1.40796E-004  1.68840E-004  2.07125E-004  2.58403E-004  3.25639E-004  4.00215E-004  4.62569E-004  5.16713E-004  5.64916E-004  6.08286E-004  6.47195E-004  6.81567E-004  7.11063E-004  7.35218E-004  7.53529E-004  7.65532E-004  7.70834E-004  7.69154E-004  7.60349E-004  7.44404E-004  7.21442E-004  6.91768E-004  6.55932E-004  6.14985E-004  5.71399E-004  5.32756E-004  6.45671E-004  6.48054E-004  4.65073E-004  3.56991E-004  2.85279E-004  2.34636E-004  1.97434E-004  1.69264E-004  1.47369E-004  1.29944E-004  1.15781E-004  1.04049E-004  9.41703E-005  8.57325E-005  7.84392E-005  7.20714E-005  6.64651E-005  6.14941E-005  5.70611E-005  5.30884E-005  4.95131E-005  4.62836E-005  4.33574E-005  4.06988E-005  3.82768E-005  3.60656E-005  3.40413E-005  3.21857E-005  3.04795E-005  2.89093E-005  2.74600E-005  2.61205E-005  2.48799E-005  2.37286E-005 
 1.23632E-005  1.34980E-005  1.47232E-005  1.60444E-005  1.74692E-005  1.90041E-005  2.06563E-005  2.24334E-005  2.43428E-005  2.63932E-005  2.85922E-005  3.09492E-005  3.34728E-005  3.61735E-005  3.90616E-005  4.21506E-005  4.54557E-005  4.89976E-005  5.28044E-005  5.69157E-005  6.13897E-005  6.63130E-005  7.18166E-005  7.80990E-005  8.54639E-005  9.43717E-005  1.05529E-004  1.20015E-004  1.39482E-004  1.66460E-004  2.04849E-004  2.60742E-004  3.43869E-004  4.44205E-004  5.18647E-004  5.93486E-004  6.60979E-004  7.22832E-004  7.79948E-004  8.32457E-004  8.79957E-004  9.21719E-004  9.56861E-004  9.84494E-004  1.00380E-003  1.01408E-003  1.01483E-003  1.00574E-003  9.86703E-004  9.57835E-004  9.19509E-004  8.72425E-004  8.17990E-004  7.59539E-004  7.07198E-004  8.46085E-004  8.21857E-004  5.79392E-004  4.38916E-004  3.47648E-004  2.84323E-004  2.38377E-004  2.03834E-004  1.77057E-004  1.55739E-004  1.38370E-004  1.23935E-004  1.11740E-004  1.01293E-004  9.22455E-005  8.43368E-005  7.73725E-005  7.12030E-005  6.57090E-005  6.07978E-005  5.63904E-005  5.24243E-005  4.88443E-005  4.56063E-005  4.26698E-005  4.00023E-005  3.75729E-005  3.53569E-005  3.33314E-005  3.14759E-005  2.97741E-005  2.82092E-005  2.67682E-005  2.54379E-005 
 1.33385E-005  1.45886E-005  1.59420E-005  1.74066E-005  1.89911E-005  2.07036E-005  2.25540E-005  2.45511E-005  2.67056E-005  2.90276E-005  3.15283E-005  3.42187E-005  3.71114E-005  4.02185E-005  4.35544E-005  4.71344E-005  5.09771E-005  5.51065E-005  5.95528E-005  6.43597E-005  6.95910E-005  7.53421E-005  8.17588E-005  8.90678E-005  9.76242E-005  1.07987E-004  1.21045E-004  1.38219E-004  1.61805E-004  1.95551E-004  2.45707E-004  3.23060E-004  4.47652E-004  5.97447E-004  6.68115E-004  7.56229E-004  8.39213E-004  9.17725E-004  9.92212E-004  1.06232E-003  1.12706E-003  1.18511E-003  1.23497E-003  1.27518E-003  1.30442E-003  1.32161E-003  1.32590E-003  1.31679E-003  1.29407E-003  1.25787E-003  1.20866E-003  1.14736E-003  1.07582E-003  9.98515E-004  9.29006E-004  1.09764E-003  1.02621E-003  7.09916E-004  5.31535E-004  4.18581E-004  3.41621E-004  2.86321E-004  2.44852E-004  2.12633E-004  1.86850E-004  1.65711E-004  1.48037E-004  1.33023E-004  1.20112E-004  1.08896E-004  9.90789E-005  9.04307E-005  8.27764E-005  7.59724E-005  6.99042E-005  6.44768E-005  5.96091E-005  5.52343E-005  5.12936E-005  4.77372E-005  4.45214E-005  4.16085E-005  3.89642E-005  3.65601E-005  3.43698E-005  3.23707E-005  3.05429E-005  2.88685E-005  2.73317E-005 
 1.44029E-005  1.57847E-005  1.72859E-005  1.89171E-005  2.06882E-005  2.26110E-005  2.46971E-005  2.69593E-005  2.94109E-005  3.20665E-005  3.49404E-005  3.80494E-005  4.14093E-005  4.50380E-005  4.89548E-005  5.31794E-005  5.77365E-005  6.26532E-005  6.79655E-005  7.37203E-005  7.99850E-005  8.68579E-005  9.44907E-005  1.03120E-004  1.13125E-004  1.25119E-004  1.40114E-004  1.59806E-004  1.87096E-004  2.27080E-004  2.89018E-004  3.90597E-004  5.68159E-004  7.95894E-004  8.58715E-004  9.61084E-004  1.06284E-003  1.16274E-003  1.26028E-003  1.35419E-003  1.44252E-003  1.52295E-003  1.59312E-003  1.65072E-003  1.69374E-003  1.72052E-003  1.72983E-003  1.72089E-003  1.69342E-003  1.64757E-003  1.58397E-003  1.50388E-003  1.40966E-003  1.30709E-003  1.21420E-003  1.41238E-003  1.25634E-003  8.51155E-004  6.31831E-004  4.97234E-004  4.06992E-004  3.42358E-004  2.93638E-004  2.55426E-004  2.24515E-004  1.98912E-004  1.77315E-004  1.58846E-004  1.42885E-004  1.28980E-004  1.16790E-004  1.06054E-004  9.65589E-005  8.81376E-005  8.06468E-005  7.39690E-005  6.80034E-005  6.26636E-005  5.78750E-005  5.35736E-005  4.97023E-005  4.62130E-005  4.30619E-005  4.02110E-005  3.76277E-005  3.52815E-005  3.31478E-005  3.12029E-005  2.94272E-005 
 1.55686E-005  1.71012E-005  1.87741E-005  2.05990E-005  2.25899E-005  2.47617E-005  2.71299E-005  2.97116E-005  3.25256E-005  3.55914E-005  3.89301E-005  4.25647E-005  4.65181E-005  5.08170E-005  5.54873E-005  6.05598E-005  6.60650E-005  7.20408E-005  7.85287E-005  8.55817E-005  9.32699E-005  1.01690E-004  1.10986E-004  1.21379E-004  1.33226E-004  1.47116E-004  1.64049E-004  1.85774E-004  2.15477E-004  2.59221E-004  3.29299E-004  4.52630E-004  6.93183E-004  1.05454E-003  1.11213E-003  1.23291E-003  1.36085E-003  1.49169E-003  1.62313E-003  1.75223E-003  1.87542E-003  1.98890E-003  2.08889E-003  2.17194E-003  2.23501E-003  2.27565E-003  2.29207E-003  2.28316E-003  2.24853E-003  2.18846E-003  2.10389E-003  1.99648E-003  1.86913E-003  1.72853E-003  1.59704E-003  1.80314E-003  1.48997E-003  9.88395E-004  7.33673E-004  5.82330E-004  4.81351E-004  4.08217E-004  3.52100E-004  3.07253E-004  2.70358E-004  2.39374E-004  2.12965E-004  1.90212E-004  1.70454E-004  1.53195E-004  1.38052E-004  1.24719E-004  1.12950E-004  1.02532E-004  9.32969E-005  8.50916E-005  7.77915E-005  7.12844E-005  6.54759E-005  6.02823E-005  5.56311E-005  5.14582E-005  4.77091E-005  4.43337E-005  4.12900E-005  3.85403E-005  3.60513E-005  3.37949E-005  3.17442E-005 
 1.68490E-005  1.85562E-005  2.04276E-005  2.24791E-005  2.47291E-005  2.71966E-005  2.99028E-005  3.28711E-005  3.61270E-005  3.96977E-005  4.36141E-005  4.79071E-005  5.26134E-005  5.77696E-005  6.34161E-005  6.95968E-005  7.63575E-005  8.37503E-005  9.18283E-005  1.00658E-004  1.10311E-004  1.20883E-004  1.32499E-004  1.45338E-004  1.59679E-004  1.75972E-004  1.94997E-004  2.18146E-004  2.48096E-004  2.90346E-004  3.57503E-004  4.82908E-004  7.71226E-004  1.38506E-003  1.50055E-003  1.66022E-003  1.83691E-003  2.02366E-003  2.21525E-003  2.40586E-003  2.58922E-003  2.75908E-003  2.90948E-003  3.03504E-003  3.13114E-003  3.19408E-003  3.22118E-003  3.21080E-003  3.16247E-003  3.07671E-003  2.95505E-003  2.79985E-003  2.61439E-003  2.40447E-003  2.18868E-003  2.25730E-003  1.64800E-003  1.09048E-003  8.28909E-004  6.73923E-004  5.67246E-004  4.86931E-004  4.23100E-004  3.70612E-004  3.26496E-004  2.88866E-004  2.56449E-004  2.28327E-004  2.03810E-004  1.82357E-004  1.63534E-004  1.46980E-004  1.32397E-004  1.19529E-004  1.08158E-004  9.80952E-005  8.91781E-005  8.12661E-005  7.42345E-005  6.79770E-005  6.23994E-005  5.74203E-005  5.29678E-005  4.89794E-005  4.54001E-005  4.21819E-005  3.92835E-005  3.66678E-005  3.43030E-005 
